RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31
112345,0,Maryvale,neighborhood,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,39968.0,39865.0,39911.0,40619.0,41228.0,41770.0,41698.0,42128.0,42626.0,43194.0,43505.0,43745.0,44240.0,44636.0,45466.0,45885.0,46304.0,46207.0,46253.0,46079.0,46239.0,46019.0,46048.0,46001.0,46752.0,47143.0,47426.0,47227.0,47259.0,47240.0,47461.0,47950.0,48460.0,48896.0,49267.0,49679.0,49841.0,49956.0,50270.0,50615.0,50984.0,50710.0,50805.0,50679.0,50967.0,51535.0,51303.0,51327.0,50666.0,51021.0,51041.0,51413.0,51836.0,52198.0,52992.0,54044.0,55089.0,56262.0,57265.0,58460.0,59288.0,60128.0,61474.0,62197.0,63542.0,64918.0,66702.0,68500.0,70547.0,72595.0,74148.0,74785.0,74967.0,75943.0,77619.0,79875.0,81410.0,82213.0,82413.0,82309.0,82117.0,82394.0,82430.0,82721.0,82676.0,82925.0,83223.0,83726.0,83992.0,84066.0,83726.0,83548.0,82910.0,82480.0,81388.0,80305.0,79085.0,77542.0,76190.0,74325.0,73208.0,71602.0,69921.0,67786.0,65667.0,64130.0,62187.0,60566.0,58565.0,57094.0,54777.0,52579.0,50300.0,49119.0,48270.0,48286.0,48486.0,49111.0,50377.0,51211.0,50134.0,48432.0,46947.0,47600.0,47361.0,46655.0,44303.0,41303.0,38427.0,36405.0,36308.0,36427.0,36400.0,35053.0,34060.0,34029.0,34417.0,35307.0,35309.0,36070.0,35671.0,34905.0,33635.0,33392.0,33851.0,34364.0,34693.0,35938.0,37536.0,39226.0,40440.0,41381.0,42211.0,42738.0,43133.0,43503.0,44161.0,44887.0,45774.0,46329.0,46880.0,47733.0,48946.0,49804.0,50562.0,50805.0,50857.0,51059.0,51813.0,52890.0,53191.0,52662.0,52478.0,52483.0,52993.0,53228.0,53556.0,53906.0,54232.0,54554.0,55073.0,56143.0,57430.0,57902.0,58349.0,58644.0,59311.0,59456.0,59588.0,59885.0,60227.0,60637.0,61703.0,62543.0,63206.0,62797.0,62639.0,62378.0,62898.0,63808.0,64990.0,65950.0,66352.0,66491.0,66678.0,67540.0,67674.0,67187.0,66595.0,67068.0,68445.0,69614.0,71251.0,72460.0,73203.0,73488.0,74428.0,75786.0,77123.0,77557.0,77943.0,77953.0,78475.0,79396.0,81098.0,82867.0,83886.0,84428.0,84532.0,85283.0,86075.0,86440.0,86513.0,86103.0,86354.0,86670.0,87610.0,88477.0,89773.0,90851.0,91827.0,92834.0,94409.0,96135.0,97057.0,97641.0,98469.0,100354.0,102480.0,104541.0,106524.0,108404.0,110660.0,112577.0,115531.0,118552.0,122651.0,126067.0,130202.0,133894.0,137385.0,139661.0,141096.0,142817.0,145026.0,148643.0,152319.0,157090.0,161234.0,164762.0,165331.0,165088.0,163939.0,165351.0
274772,1,Northeast Dallas,neighborhood,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52563.0,51822.0,51152.0,49902.0,49086.0,48653.0,47661.0,46397.0,45046.0,44411.0,44117.0,43758.0,44258.0,44283.0,44709.0,44002.0,44034.0,43872.0,43779.0,43406.0,42871.0,42819.0,42675.0,41773.0,41380.0,40953.0,41917.0,42130.0,42442.0,42119.0,41714.0,41065.0,40703.0,40351.0,40115.0,39983.0,40484.0,41329.0,41532.0,41469.0,41389.0,41775.0,42226.0,42452.0,42704.0,42685.0,43777.0,45065.0,46908.0,47968.0,48192.0,47718.0,47348.0,47360.0,47381.0,47494.0,47833.0,48274.0,48130.0,47802.0,47983.0,47454.0,47246.0,46673.0,47262.0,47872.0,48284.0,47999.0,47607.0,47683.0,48003.0,48777.0,49494.0,50506.0,50386.0,49871.0,49853.0,50636.0,51726.0,52273.0,52919.0,53755.0,54679.0,55702.0,56489.0,57732.0,58457.0,59416.0,60349.0,61936.0,63305.0,64313.0,64811.0,65396.0,65942.0,66853.0,67771.0,68985.0,69207.0,69401.0,69677.0,70914.0,72469.0,74834.0,77556.0,80321.0,82087.0,83930.0,85405.0,86441.0,87339.0,86942.0,86574.0,86168.0,87139.0,88730.0,89718.0,89931.0,89424.0,88896.0,89355.0,91026.0,92900.0,95009.0,96267.0,96739.0,94664.0,92841.0,91277.0,91776.0,91712.0,92595.0,92726.0,93060.0,93404.0,95194.0,96924.0,98015.0,98488.0,99148.0,100023.0,100651.0,101293.0,101308.0,101832.0,102761.0,104887.0,106433.0,107385.0,108174.0,109381.0,110180.0,111886.0,113320.0,117816.0,120719.0,124421.0,125409.0,126782.0,127093.0,126461.0
192689,2,Paradise,neighborhood,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,81170.0,81107.0,81174.0,81395.0,81612.0,81885.0,81951.0,82064.0,82335.0,82806.0,83196.0,83324.0,83534.0,83928.0,84332.0,84479.0,84551.0,84822.0,85163.0,85770.0,85883.0,86126.0,86073.0,86541.0,86860.0,87399.0,88051.0,88884.0,89300.0,89059.0,88902.0,89115.0,89676.0,90218.0,90620.0,90969.0,91472.0,92091.0,92850.0,93353.0,94021.0,94703.0,95716.0,96314.0,97034.0,97486.0,98571.0,99183.0,100209.0,101106.0,103178.0,105331.0,108432.0,111665.0,115590.0,118349.0,122732.0,125827.0,129828.0,132235.0,134596.0,137618.0,139886.0,143943.0,146256.0,149154.0,150754.0,153366.0,155207.0,157271.0,159013.0,160761.0,162525.0,163694.0,165858.0,167896.0,170309.0,171575.0,172595.0,173190.0,173865.0,173959.0,174006.0,174405.0,174828.0,175288.0,175580.0,175054.0,174379.0,173123.0,171531.0,169979.0,168386.0,167171.0,164169.0,160461.0,155761.0,151326.0,147786.0,145252.0,143321.0,140103.0,136518.0,132707.0,128043.0,124280.0,118925.0,114263.0,108650.0,104910.0,101129.0,96768.0,92280.0,87720.0,82982.0,79009.0,76238.0,76062.0,76812.0,77254.0,75291.0,72811.0,70490.0,69413.0,67394.0,65299.0,62644.0,60720.0,59264.0,58814.0,58137.0,57097.0,55635.0,54236.0,53356.0,52234.0,51302.0,49991.0,49030.0,48058.0,47537.0,47246.0,46850.0,46482.0,46815.0,47298.0,47696.0,47903.0,48264.0,49001.0,49667.0,50302.0,50819.0,51440.0,52122.0,52961.0,54053.0,55435.0,57327.0,58918.0,60783.0,62548.0,64598.0,66233.0,67618.0,68428.0,69014.0,69382.0,69910.0,70748.0,71097.0,71268.0,70983.0,70911.0,71116.0,71010.0,70537.0,70174.0,70133.0,70645.0,71205.0,71718.0,71071.0,70386.0,69734.0,70062.0,70172.0,70601.0,70947.0,70825.0,70453.0,70446.0,71252.0,72069.0,72415.0,72898.0,73621.0,74669.0,75522.0,75851.0,76152.0,75507.0,75501.0,74770.0,74863.0,74833.0,75732.0,76677.0,77989.0,79540.0,81696.0,83372.0,85485.0,87501.0,89732.0,91919.0,93650.0,95800.0,97232.0,98806.0,100374.0,102782.0,105727.0,108570.0,110493.0,111252.0,111442.0,112054.0,112733.0,113612.0,113827.0,114329.0,114875.0,115289.0,115289.0,114802.0,114443.0,114484.0,115015.0,115637.0,116203.0,116368.0,117065.0,117919.0,117986.0,116643.0,115455.0,115759.0,116738.0,117432.0,117963.0,118776.0,119695.0,120656.0,121866.0,122883.0,124978.0,128163.0,132230.0,135668.0,138228.0,140179.0,142205.0,144174.0,147363.0,150713.0,154932.0,158713.0,162949.0,167380.0,170555.0,172029.0,171150.0,169523.0
270957,3,Upper East Side,neighborhood,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,295538.0,297567.0,299687.0,303978.0,308932.0,314252.0,320010.0,324322.0,327727.0,330880.0,335639.0,341417.0,347676.0,354184.0,361447.0,367050.0,371328.0,373521.0,375888.0,378965.0,382079.0,385495.0,389147.0,391459.0,394468.0,386226.0,380200.0,373644.0,377186.0,380542.0,383355.0,385902.0,388153.0,391083.0,394318.0,397249.0,400403.0,404082.0,408034.0,411402.0,415932.0,424872.0,428103.0,429815.0,426489.0,430139.0,432886.0,436899.0,438944.0,442105.0,444710.0,448311.0,451106.0,454655.0,461141.0,469625.0,479457.0,488082.0,494941.0,501615.0,509460.0,517209.0,528264.0,534344.0,543051.0,550736.0,559738.0,567530.0,571768.0,582014.0,594321.0,608579.0,625217.0,637480.0,644208.0,642299.0,644360.0,647850.0,648644.0,627365.0,601202.0,576381.0,578820.0,593490.0,601434.0,603215.0,599607.0,603424.0,605212.0,598945.0,595014.0,588739.0,601941.0,613979.0,628396.0,630090.0,631867.0,636757.0,637928.0,645715.0,640317.0,631833.0,610832.0,603065.0,609578.0,634231.0,673480.0,716385.0,750555.0,762926.0,769025.0,755970.0,764833.0,758146.0,763935.0,745682.0,733888.0,718680.0,707034.0,700567.0,705520.0,718418.0,724598.0,732163.0,728227.0,728974.0,734342.0,744089.0,757789.0,760153.0,744451.0,721287.0,703436.0,706837.0,717141.0,721810.0,729769.0,735849.0,743332.0,754137.0,765707.0,768073.0,764705.0,757455.0,751913.0,744009.0,736057.0,733761.0,726765.0,725704.0,723118.0,727698.0,725997.0,730575.0,720047.0,713440.0,708263.0,712116.0,719076.0,725610.0,726514.0,724767.0,725101.0,734906.0,741305.0,719462.0,697650.0,677132.0,683155.0,689727.0,703732.0,696138.0,692682.0,686859.0,692547.0,704252.0,715338.0,730672.0,725963.0,717687.0,716907.0,729316.0,743438.0,754300.0,758902.0,765823.0,768650.0,773648.0,769869.0,769210.0,771443.0,773908.0,768568.0,760838.0,759360.0,765514.0,772039.0,780027.0,786422.0,790264.0,788504.0,788945.0,793456.0,798902.0,797036.0,790902.0,786599.0,790014.0,793739.0,799718.0,803482.0,805258.0,806815.0,811632.0,820767.0,826107.0,819482.0,810340.0,801827.0,801429.0,801993.0,801690.0,798602.0,792290.0,785333.0,780838.0,783063.0,786932.0,782879.0,774496.0,765271.0,763238.0,761403.0,759997.0,756940.0,751715.0,744956.0,741975.0,743790.0,745767.0,743589.0,739563.0,736249.0,736638.0,737235.0,740213.0,739716.0,736403.0,729594.0,728608.0,730968.0,736391.0,734138.0,729114.0,719166.0,712218.0,708557.0,710702.0,714611.0,718160.0,720808.0,727452.0,735493.0,742144.0,743453.0,744771.0,747684.0,755374.0,763043.0,768243.0,770688.0,769676.0,768217.0,765377.0
118208,4,South Los Angeles,neighborhood,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,129232.0,127925.0,127783.0,126822.0,127122.0,127218.0,127846.0,129402.0,131699.0,134245.0,136134.0,137146.0,137126.0,136599.0,136504.0,137793.0,138829.0,140291.0,141074.0,142038.0,142320.0,142954.0,143807.0,145068.0,145745.0,145904.0,146004.0,146976.0,148199.0,149492.0,151278.0,154198.0,157471.0,160363.0,162175.0,163738.0,164587.0,165883.0,167111.0,168008.0,169432.0,171018.0,173631.0,176500.0,179665.0,182500.0,184458.0,186410.0,189066.0,192456.0,195637.0,199520.0,204361.0,209979.0,215144.0,220827.0,227635.0,234807.0,240466.0,245665.0,249837.0,255214.0,259980.0,266496.0,273028.0,280580.0,290291.0,299448.0,309757.0,317849.0,325046.0,331390.0,337732.0,341889.0,346187.0,350151.0,358133.0,365691.0,371526.0,376444.0,377955.0,380846.0,383190.0,387323.0,390497.0,392855.0,394042.0,396297.0,395434.0,393768.0,389171.0,385872.0,381800.0,376939.0,371206.0,366507.0,362839.0,359849.0,354742.0,346444.0,333913.0,320625.0,307458.0,297338.0,289861.0,278815.0,265801.0,250280.0,243793.0,238819.0,235610.0,228720.0,224235.0,215407.0,208011.0,204499.0,205076.0,205600.0,204806.0,205155.0,201303.0,194662.0,189583.0,188134.0,187885.0,185533.0,183731.0,180976.0,179208.0,178600.0,177434.0,177037.0,175645.0,177114.0,177511.0,178570.0,177419.0,178393.0,178848.0,178233.0,176197.0,175915.0,179066.0,184998.0,186115.0,185911.0,183350.0,184470.0,186194.0,187332.0,189036.0,189016.0,188112.0,188691.0,191137.0,195940.0,199809.0,205137.0,210172.0,216800.0,220897.0,226341.0,229892.0,235703.0,240211.0,243164.0,245200.0,246919.0,249045.0,250580.0,251870.0,252628.0,253882.0,253380.0,254632.0,252751.0,253307.0,253127.0,255282.0,257210.0,261560.0,266514.0,270346.0,271912.0,274175.0,277245.0,276317.0,274171.0,272223.0,273496.0,275710.0,278834.0,283324.0,288442.0,291473.0,294288.0,297201.0,302438.0,305129.0,307180.0,310206.0,316214.0,322580.0,326635.0,333010.0,337519.0,343133.0,345900.0,348906.0,353562.0,355376.0,358162.0,358729.0,362318.0,366158.0,369875.0,372692.0,376356.0,379648.0,384723.0,388485.0,393477.0,393684.0,394160.0,393444.0,397334.0,400058.0,400032.0,399956.0,399327.0,400741.0,401822.0,405230.0,407915.0,406836.0,406459.0,407610.0,411322.0,412253.0,412510.0,416366.0,423121.0,429616.0,432859.0,432978.0,432964.0,437164.0,441614.0,446836.0,453513.0,460593.0,467712.0,473062.0,478504.0,480752.0,476945.0,479367.0,482689.0,494032.0,500478.0,508373.0,512940.0,515310.0,516323.0,519007.0,522412.0,531434.0,537674.0,547482.0,551579.0,557562.0,548313.0,540920.0,530580.0
270958,5,Upper West Side,neighborhood,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,313837.0,317647.0,320793.0,327158.0,333095.0,339646.0,346480.0,352876.0,358122.0,363407.0,369705.0,376601.0,383308.0,388800.0,394361.0,399847.0,404598.0,408047.0,409908.0,413210.0,417330.0,421777.0,424571.0,425994.0,428453.0,431935.0,436901.0,441745.0,446419.0,451137.0,455309.0,458632.0,461620.0,464872.0,468813.0,472344.0,476235.0,479908.0,483780.0,487176.0,494033.0,505985.0,516318.0,525634.0,529995.0,537247.0,542283.0,547794.0,551625.0,555036.0,558490.0,562795.0,567682.0,572751.0,580365.0,589995.0,602470.0,612823.0,620851.0,628821.0,641756.0,655062.0,671531.0,680115.0,689734.0,697675.0,706861.0,715349.0,718950.0,732696.0,749817.0,770477.0,789693.0,803594.0,810383.0,806106.0,809921.0,815128.0,819707.0,794033.0,761189.0,728798.0,730440.0,748747.0,759863.0,762436.0,758103.0,762973.0,764913.0,756552.0,751058.0,743521.0,765357.0,786748.0,810497.0,814433.0,817101.0,825061.0,824991.0,833814.0,823047.0,822632.0,792250.0,784440.0,784222.0,782475.0,775976.0,758716.0,760546.0,756293.0,758209.0,745461.0,751946.0,745939.0,748538.0,726473.0,704896.0,687453.0,675398.0,652685.0,636090.0,623695.0,625354.0,631086.0,633365.0,638998.0,647806.0,661166.0,674165.0,682067.0,677280.0,672029.0,668064.0,672856.0,679809.0,679812.0,682999.0,683512.0,686359.0,690880.0,694867.0,694071.0,693515.0,693288.0,692129.0,690328.0,686832.0,690176.0,687739.0,687267.0,686594.0,688724.0,691120.0,694038.0,692541.0,693304.0,696987.0,701426.0,708127.0,714141.0,721482.0,727841.0,734521.0,746025.0,753348.0,759054.0,762096.0,768080.0,775493.0,785385.0,798795.0,810885.0,822167.0,831569.0,836529.0,845473.0,853418.0,865264.0,868333.0,868505.0,866299.0,868165.0,868331.0,870693.0,868026.0,871079.0,873817.0,879411.0,878259.0,877052.0,880180.0,886107.0,889363.0,889851.0,890568.0,892654.0,893843.0,894564.0,896091.0,897173.0,897513.0,899035.0,900875.0,906481.0,908796.0,909901.0,907174.0,905116.0,901960.0,902041.0,903460.0,904699.0,905463.0,905506.0,908081.0,909738.0,906811.0,903490.0,898752.0,897471.0,895337.0,892021.0,888001.0,882469.0,877837.0,873409.0,873510.0,873615.0,870179.0,864835.0,860879.0,859860.0,857787.0,854266.0,851126.0,847374.0,841197.0,836753.0,833693.0,831283.0,828863.0,826669.0,827282.0,826573.0,826111.0,826456.0,825405.0,823244.0,818406.0,818862.0,819218.0,821954.0,820665.0,817988.0,812515.0,806165.0,804387.0,804286.0,808681.0,814041.0,821308.0,827789.0,831862.0,834266.0,836291.0,841223.0,848410.0,856490.0,864573.0,869200.0,873403.0,875427.0,875625.0,874431.0
192796,6,Spring Valley,neighborhood,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,73262.0,73074.0,72961.0,72773.0,72772.0,73050.0,73370.0,73562.0,73625.0,73710.0,73966.0,74197.0,74479.0,74788.0,75090.0,75591.0,76058.0,76382.0,76375.0,76409.0,76541.0,76712.0,76753.0,77140.0,77553.0,78040.0,78476.0,78935.0,79420.0,79705.0,80060.0,80425.0,80802.0,81304.0,81800.0,82197.0,82549.0,82944.0,83368.0,83718.0,84264.0,84655.0,85138.0,85404.0,86121.0,86890.0,87950.0,89029.0,89968.0,90980.0,92697.0,94757.0,97591.0,100606.0,104733.0,108210.0,111938.0,114623.0,117602.0,120179.0,122341.0,125165.0,127974.0,132066.0,134466.0,136472.0,137845.0,140016.0,141358.0,142139.0,142412.0,142952.0,143697.0,144418.0,146163.0,148145.0,150392.0,151572.0,152412.0,152709.0,152961.0,152859.0,152434.0,152215.0,151840.0,151876.0,151785.0,151144.0,150123.0,148887.0,147260.0,146031.0,144018.0,142396.0,139190.0,135964.0,131833.0,127724.0,123937.0,120944.0,118207.0,114768.0,111406.0,108198.0,105211.0,102491.0,99969.0,97442.0,94098.0,90814.0,87036.0,82041.0,76125.0,70744.0,67475.0,66186.0,65910.0,66236.0,66855.0,66686.0,65836.0,64001.0,62782.0,62147.0,61973.0,62117.0,61079.0,59860.0,58576.0,58181.0,57775.0,56852.0,55699.0,54750.0,54001.0,53057.0,52112.0,51021.0,50304.0,49537.0,48836.0,48345.0,47697.0,47366.0,47362.0,47471.0,47924.0,48348.0,48986.0,49722.0,50484.0,51303.0,52204.0,53381.0,54709.0,56083.0,57573.0,59488.0,61510.0,63042.0,64830.0,66888.0,69183.0,70822.0,72198.0,73295.0,74390.0,75121.0,76146.0,77270.0,77727.0,77568.0,76813.0,76330.0,76114.0,75830.0,75415.0,75173.0,75081.0,75476.0,75878.0,76377.0,76290.0,76378.0,76887.0,77484.0,77645.0,77616.0,77762.0,77718.0,77602.0,77748.0,78351.0,78943.0,79329.0,79846.0,80448.0,81008.0,81559.0,81800.0,82177.0,81941.0,81945.0,81382.0,81555.0,82028.0,83303.0,84520.0,85820.0,88164.0,90814.0,92819.0,94288.0,95639.0,97703.0,99941.0,101950.0,104461.0,107044.0,110256.0,112774.0,115070.0,117392.0,120289.0,122513.0,123620.0,124191.0,125116.0,126183.0,127127.0,127342.0,127970.0,128256.0,128351.0,127812.0,127349.0,127011.0,127134.0,127575.0,128152.0,128575.0,128941.0,129635.0,130642.0,130551.0,129181.0,127739.0,127974.0,129404.0,130632.0,131322.0,132089.0,133284.0,134716.0,136272.0,137278.0,139629.0,143261.0,148152.0,151991.0,155372.0,158302.0,161814.0,165100.0,169778.0,174646.0,180326.0,185173.0,190261.0,194498.0,197037.0,197195.0,195258.0,192561.0
268496,7,Southeast Los Angeles,neighborhood,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,93903.0,93290.0,93164.0,92733.0,94246.0,96408.0,98129.0,99048.0,100306.0,101559.0,102037.0,101002.0,100179.0,99957.0,100825.0,102557.0,103755.0,104756.0,105812.0,106141.0,105899.0,105457.0,106292.0,108534.0,109624.0,109946.0,109613.0,109615.0,109272.0,108577.0,108767.0,110985.0,114000.0,116279.0,118447.0,119794.0,121306.0,121870.0,123338.0,125088.0,127305.0,128566.0,131386.0,134211.0,137194.0,138791.0,139297.0,140334.0,141434.0,143770.0,146510.0,150337.0,154476.0,158385.0,161917.0,165661.0,170055.0,174918.0,178871.0,184191.0,188340.0,193207.0,197114.0,202788.0,210205.0,217037.0,225485.0,232024.0,239830.0,246660.0,251874.0,255213.0,257961.0,261061.0,266917.0,274571.0,284763.0,292830.0,299308.0,304829.0,308108.0,310902.0,313773.0,316821.0,317259.0,316816.0,315642.0,315783.0,312869.0,310585.0,308066.0,307588.0,306010.0,302194.0,295930.0,290907.0,286820.0,284046.0,278974.0,272002.0,262570.0,254593.0,247614.0,239587.0,230375.0,220805.0,213437.0,205658.0,201062.0,196816.0,193621.0,186242.0,179607.0,170430.0,164615.0,160816.0,159305.0,158035.0,157234.0,157039.0,155293.0,149589.0,147563.0,145696.0,147698.0,146583.0,146437.0,145084.0,144363.0,143595.0,142717.0,142987.0,141486.0,141869.0,140188.0,141213.0,140393.0,142273.0,143572.0,145096.0,145183.0,146262.0,147938.0,152975.0,153628.0,154903.0,152670.0,154131.0,155612.0,157857.0,160163.0,160053.0,159937.0,161515.0,165739.0,170080.0,173440.0,176467.0,179867.0,185033.0,189406.0,193563.0,195925.0,200205.0,206162.0,210469.0,214014.0,216394.0,216671.0,217507.0,218679.0,220857.0,222558.0,222779.0,224695.0,224794.0,226225.0,226928.0,229026.0,230310.0,233620.0,237836.0,241899.0,243669.0,243132.0,242964.0,240056.0,239785.0,239732.0,242794.0,244520.0,246109.0,249640.0,254381.0,257745.0,260893.0,262942.0,266690.0,266408.0,266952.0,268073.0,271607.0,274037.0,273906.0,275506.0,276602.0,280922.0,284386.0,289057.0,292829.0,295585.0,298651.0,301406.0,304927.0,309507.0,313073.0,316466.0,320570.0,324050.0,328481.0,329593.0,331955.0,330154.0,328200.0,325847.0,327561.0,330090.0,330479.0,332440.0,333863.0,337175.0,337636.0,339228.0,342683.0,345516.0,347977.0,347799.0,349632.0,351417.0,354677.0,359775.0,366460.0,370057.0,371329.0,370690.0,372789.0,377189.0,382562.0,387750.0,395363.0,401421.0,405503.0,404837.0,410084.0,417401.0,421265.0,425803.0,429472.0,441731.0,445806.0,450742.0,453299.0,458805.0,462317.0,465705.0,464997.0,466348.0,464896.0,468246.0,471001.0,475098.0,469926.0,463345.0,459420.0
